CODIGO_ICCS;TIPO;EDAD;GENERO;NIVEL DE INSTRUCCIÓN;NACIONALIDAD;ETNIA;DELITO ;TIPO DE ARMA;FECHA;HORA;PROVINCIA;CANTON;LATITUD;LONGITUD
1010201;APREHENDIDO;49;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);12/11/2024;10:00:00.0000000;GUAYAS;GUAYAQUIL;-205208;-79.943.796
1010201;APREHENDIDO;54;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;12/11/2024;10:00:00.0000000;GUAYAS;GUAYAQUIL;-205208;-79.943.796
1010201;APREHENDIDO;25;HOMBRE;SE DESCONOCE;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;12/11/2024;10:00:00.0000000;GUAYAS;GUAYAQUIL;-205169215;-79.944.184.266
1010201;APREHENDIDO;27;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);12/11/2024;10:00:00.0000000;GUAYAS;GUAYAQUIL;-205208;-79.943.796
1010201;APREHENDIDO;31;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;12/11/2024;10:00:00.0000000;GUAYAS;GUAYAQUIL;-205208;-79.943.796
1010201;APREHENDIDO;19;HOMBRE;NO APLICA;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;12/11/2024;13:50:00.0000000;GUAYAS;GUAYAQUIL;-2112426052;-7.997.309.804
1010201;APREHENDIDO;22;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);12/11/2024;10:00:00.0000000;GUAYAS;GUAYAQUIL;-205208;-79.943.796
1010201;APREHENDIDO;28;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);12/11/2024;10:00:00.0000000;GUAYAS;GUAYAQUIL;-205208;-79.943.796
1010201;APREHENDIDO;26;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;12/11/2024;10:00:00.0000000;GUAYAS;GUAYAQUIL;-205208;-79.943.796
1010201;APREHENDIDO;28;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);12/11/2024;10:00:00.0000000;GUAYAS;GUAYAQUIL;-205169215;-79.944.184.266
1010201;APREHENDIDO;19;HOMBRE;NO APLICA;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;12/11/2024;13:50:00.0000000;GUAYAS;GUAYAQUIL;-211241533;-79.973.022.938
1010201;DETENIDO;26;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;13/11/2024;21:20:00.0000000;EL ORO;ARENILLAS;-3556258198;-80.063.310.943
1010902;APREHENDIDO;35;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);13/11/2024;19:30:00.0000000;GUAYAS;GUAYAQUIL;-2088243719;-79.985.120.009
1010201;APREHENDIDO;NULL;HOMBRE;SE DESCONOCE;VENEZOLANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;14/11/2024;17:00:00.0000000;SANTA ELENA;LA LIBERTAD;-2236286843;-80.918.351.915
1010201;DETENIDO;42;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;14/11/2024;17:00:00.0000000;CHIMBORAZO;RIOBAMBA;-1649851342;-78.703.911.704
1010201;APREHENDIDO;NULL;HOMBRE;SE DESCONOCE;COLOMBIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;14/11/2024;17:00:00.0000000;SANTA ELENA;LA LIBERTAD;-2236286843;-80.918.351.915
1010902;APREHENDIDO;69;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);15/11/2024;12:30:00.0000000;SUCUMBIOS;LAGO AGRIO;0.083901254;-77.047.080.985
1010201;DETENIDO;22;HOMBRE;BACHILLERATO;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;16/11/2024;09:35:00.0000000;PICHINCHA;QUITO;-0.100971866;-78.469.795.909
1010201;APREHENDIDO;22;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;17/11/2024;21:30:00.0000000;LOS RIOS;QUEVEDO;-10162921;-79.472.848
1010201;APREHENDIDO;39;HOMBRE;SE DESCONOCE;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;17/11/2024;05:40:00.0000000;ESMERALDAS;ESMERALDAS;0.88946562;-79.721.643.765
1010201;APREHENDIDO;35;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;17/11/2024;05:25:00.0000000;ESMERALDAS;ESMERALDAS;0.890210532;-79.724.236.924
1010201;APREHENDIDO;28;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;17/11/2024;21:00:00.0000000;LOS RIOS;QUEVEDO;-1037336;-79.472.561
1010201;APREHENDIDO;23;HOMBRE;SE DESCONOCE;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;17/11/2024;05:15:00.0000000;ESMERALDAS;ESMERALDAS;0.889566339;-79.721.643.797
1010201;APREHENDIDO;26;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;17/11/2024;21:00:00.0000000;LOS RIOS;QUEVEDO;-10366245;-79.472.693.136
1010201;APREHENDIDO;29;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;17/11/2024;21:00:00.0000000;LOS RIOS;QUEVEDO;-10366245;-79.472.693.136
1010201;DETENIDO;66;HOMBRE;SE DESCONOCE;ECUATORIANO;SE DESCONOCE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;18/11/2024;19:02:00.0000000;LOS RIOS;URDANETA;-1517519123;-79.353.043.868
1010201;DETENIDO;71;HOMBRE;SE DESCONOCE;ECUATORIANO;SE DESCONOCE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;18/11/2024;19:02:00.0000000;LOS RIOS;URDANETA;-1517617575;-79.352.975.149
1010101;DETENIDO;33;HOMBRE;NO APLICA;ECUATORIANO;INDÍGENA;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;19/11/2024;14:55:00.0000000;GUAYAS;GUAYAQUIL;-2149502384;-7.988.350.153
1010201;APREHENDIDO;28;HOMBRE;SE DESCONOCE;COLOMBIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;23/11/2024;20:00:00.0000000;EL ORO;SANTA ROSA;-3444690692;-79.961.559.115
1010201;APREHENDIDO;27;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;23/11/2024;20:00:00.0000000;EL ORO;SANTA ROSA;-3444775689;-79.961.478.457
1010201;APREHENDIDO;33;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;23/11/2024;17:40:00.0000000;GUAYAS;GUAYAQUIL;-2207842;-79.941.033
1010101;DETENIDO;66;HOMBRE;EDUCACIÓN INICIAL;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;24/11/2024;11:30:00.0000000;GUAYAS;GUAYAQUIL;-21488368;-7.988.437.731
1010201;APREHENDIDO;27;HOMBRE;EDUCACIÓN INICIAL;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;25/11/2024;00:00:00.0000000;GUAYAS;NARANJAL;-26659385;-796.150.431
1010201;APREHENDIDO;26;HOMBRE;EDUCACIÓN GENERAL BÁSICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;25/11/2024;08:30:00.0000000;ESMERALDAS;ATACAMES;0.866419312;-7.985.013.485
1010201;APREHENDIDO;31;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;27/11/2024;17:15:00.0000000;EL ORO;SANTA ROSA;-3444696259;-79.961.579.219
1010201;APREHENDIDO;17;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;27/11/2024;17:15:00.0000000;EL ORO;SANTA ROSA;-3444696259;-79.961.579.219
1010201;APREHENDIDO;22;MUJER;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;27/11/2024;17:15:00.0000000;EL ORO;SANTA ROSA;-3444696259;-79.961.579.219
1010201;DETENIDO;36;MUJER;SE DESCONOCE;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;27/11/2024;03:00:00.0000000;ESMERALDAS;ESMERALDAS;0.948044009;-79.643.445.458
1010101;DETENIDO;30;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;27/11/2024;17:40:00.0000000;PICHINCHA;QUITO;-0.107895551;-78.488.881.512
1010201;APREHENDIDO;38;HOMBRE;NO APLICA;PERUANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;27/11/2024;17:15:00.0000000;EL ORO;SANTA ROSA;-3444696259;-79.961.579.219
1010201;DETENIDO;NULL;HOMBRE;NO APLICA;VENEZOLANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;28/11/2024;15:15:00.0000000;NAPO;ARCHIDONA;-0.909233696;-7.780.096.076
1010201;DETENIDO;45;HOMBRE;EDUCACIÓN INICIAL;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;28/11/2024;06:45:00.0000000;PICHINCHA;QUITO;-0.201887192;-78.500.474.095
1010101;APREHENDIDO;36;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;29/11/2024;07:30:00.0000000;PICHINCHA;QUITO;-0.282355838;-7.857.228.756
1010201;DETENIDO;23;HOMBRE;EDUCACIÓN GENERAL BÁSICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;29/11/2024;22:00:00.0000000;LOS RIOS;QUEVEDO;-1039103645;-79.477.817.416
1010201;DETENIDO;26;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;30/11/2024;16:28:00.0000000;MANABI;PUERTO LOPEZ;-1549600781;-80.810.720.099
1010101;APREHENDIDO;46;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;30/11/2024;14:00:00.0000000;COTOPAXI;LATACUNGA;-0.937296543;-78.615.609.119
1010201;DETENIDO;35;HOMBRE;EDUCACIÓN GENERAL BÁSICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;30/11/2024;15:45:00.0000000;EL ORO;PASAJE;-332834863;-79.821.070.304
1010201;APREHENDIDO;28;HOMBRE;NO APLICA;ECUATORIANO;MULATO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;1/12/2024;14:00:00.0000000;ESMERALDAS;ESMERALDAS;0.970333919;-79.660.438.299
1010201;APREHENDIDO;30;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;1/12/2024;14:00:00.0000000;ESMERALDAS;ESMERALDAS;0.97029101;-7.966.052.413
1010201;APREHENDIDO;16;HOMBRE;SE DESCONOCE;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;1/12/2024;14:00:00.0000000;ESMERALDAS;ESMERALDAS;0.971326;-796.610.992
1010101;APREHENDIDO;38;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);1/12/2024;22:00:00.0000000;PICHINCHA;QUITO;-0.3077851;-785.663.725
1010101;DETENIDO;27;HOMBRE;BACHILLERATO;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2/12/2024;19:44:00.0000000;PICHINCHA;QUITO;-0.014605047;-78.447.403.908
1010101;DETENIDO;29;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2/12/2024;09:15:00.0000000;EL ORO;MACHALA;-326432967;-79.964.675.903
1010201;APREHENDIDO;37;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2/12/2024;11:30:00.0000000;GUAYAS;GUAYAQUIL;-2140277971;-79.926.778.644
1010201;APREHENDIDO;26;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2/12/2024;14:00:00.0000000;GUAYAS;GUAYAQUIL;-2197259856;-79.916.736.479
1010201;APREHENDIDO;25;HOMBRE;BACHILLERATO;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2/12/2024;03:00:00.0000000;GUAYAS;SALITRE;-1835266906;-79.832.759.742
1010201;APREHENDIDO;18;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;3/12/2024;14:30:00.0000000;MANABI;PORTOVIEJO;-1057175228;-80.465.099.216
1010201;APREHENDIDO;24;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;3/12/2024;20:30:00.0000000;GUAYAS;GUAYAQUIL;-2134145419;-79.891.068.992
1010201;APREHENDIDO;25;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;3/12/2024;20:30:00.0000000;GUAYAS;GUAYAQUIL;-2134145419;-79.891.068.992
1010201;APREHENDIDO;22;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;3/12/2024;14:30:00.0000000;MANABI;PORTOVIEJO;-1061007818;-80.466.502.011
1010902;APREHENDIDO;60;HOMBRE;SE DESCONOCE;ECUATORIANO;SE DESCONOCE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);4/12/2024;10:00:00.0000000;MANABI;OLMEDO;-1380898741;-80.224.998.706
1010201;DETENIDO;44;HOMBRE;BACHILLERATO;ECUATORIANO;MONTUBIO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;4/12/2024;12:30:00.0000000;GUAYAS;GUAYAQUIL;-2187501835;-79.890.990.257
1010201;DETENIDO;28;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;5/12/2024;10:00:00.0000000;PICHINCHA;QUITO;-0.137607919;-78.358.612.061
1010201;APREHENDIDO;34;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;5/12/2024;14:00:00.0000000;GUAYAS;GUAYAQUIL;-2272933475;-79.874.725.634
1010201;APREHENDIDO;20;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;5/12/2024;17:30:00.0000000;GUAYAS;PLAYAS;-2624998509;-80.390.553.715
1010201;DETENIDO;53;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;5/12/2024;07:00:00.0000000;LOS RIOS;PALENQUE;-1452719125;-79.766.647.891
1032203;APREHENDIDO;27;MUJER;TERCER NIVEL TÉCNICO-TECNOLÓGICO Y DE GRADO;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;6/12/2024;13:30:00.0000000;CHIMBORAZO;RIOBAMBA;-166506135;-78.665.610.697
1010201;DETENIDO;18;HOMBRE;SE DESCONOCE;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;6/12/2024;14:00:00.0000000;COTOPAXI;LATACUNGA;-0.872547;-78.631.590.547
1010201;APREHENDIDO;28;HOMBRE;BACHILLERATO;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;6/12/2024;23:00:00.0000000;ESMERALDAS;QUININDE;0.333924666;-79.469.872.713
1010201;APREHENDIDO;18;HOMBRE;SE DESCONOCE;ECUATORIANO;SE DESCONOCE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;6/12/2024;13:30:00.0000000;NAPO;TENA;-1004589105;-77.821.998.596
1010201;APREHENDIDO;36;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;6/12/2024;19:40:00.0000000;PICHINCHA;QUITO;-0.10597581;-78.494.891.828
1010201;APREHENDIDO;17;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;7/12/2024;18:00:00.0000000;MANABI;PORTOVIEJO;-1052628191;-80.447.677.374
1010201;APREHENDIDO;20;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;7/12/2024;18:00:00.0000000;MANABI;PORTOVIEJO;-1052640816;-80.447.693.073
1010201;APREHENDIDO;40;MUJER;EDUCACIÓN GENERAL BÁSICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;7/12/2024;19:00:00.0000000;ESMERALDAS;ATACAMES;0.866516567;-79.822.048.003
1010101;APREHENDIDO;24;HOMBRE;SE DESCONOCE;ECUATORIANO;INDÍGENA;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;7/12/2024;16:10:00.0000000;COTOPAXI;SALCEDO;-1025398357;-78.587.629.795
1010201;APREHENDIDO;23;MUJER;EDUCACIÓN INICIAL;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;8/12/2024;14:00:00.0000000;GUAYAS;BALAO;-2911547;-79.812.416
1010201;APREHENDIDO;44;MUJER;SE DESCONOCE;ECUATORIANO;SE DESCONOCE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;8/12/2024;22:00:00.0000000;PICHINCHA;SAN MIGUEL DE LOS BANCOS;-0.080837192;-79.026.606.548
1010101;APREHENDIDO;18;HOMBRE;SE DESCONOCE;VENEZOLANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);9/12/2024;11:00:00.0000000;PICHINCHA;QUITO;-0.2955111;-785.557.889
1010201;APREHENDIDO;32;HOMBRE;NO APLICA;COLOMBIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;9/12/2024;18:30:00.0000000;GUAYAS;GUAYAQUIL;-2207922;-79.893.997
1010201;APREHENDIDO;31;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;9/12/2024;15:40:00.0000000;GUAYAS;GUAYAQUIL;-2197588;-79.925.219
1010201;APREHENDIDO;39;MUJER;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;9/12/2024;18:30:00.0000000;GUAYAS;GUAYAQUIL;-2207922;-79.893.997
1010201;APREHENDIDO;26;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;9/12/2024;13:00:00.0000000;ESMERALDAS;ATACAMES;0.872138406;-79.851.893.829
1010201;APREHENDIDO;32;HOMBRE;NO APLICA;ECUATORIANO;SE DESCONOCE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;9/12/2024;00:37:00.0000000;GUAYAS;GUAYAQUIL;-2221020782;-7.994.226.955
1010201;APREHENDIDO;40;HOMBRE;NO APLICA;ECUATORIANO;SE DESCONOCE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;9/12/2024;00:37:00.0000000;GUAYAS;GUAYAQUIL;-2221020782;-7.994.226.955
1010201;APREHENDIDO;29;HOMBRE;NO APLICA;ECUATORIANO;SE DESCONOCE;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;9/12/2024;00:37:00.0000000;GUAYAS;GUAYAQUIL;-2221020782;-7.994.226.955
1010201;APREHENDIDO;44;MUJER;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;10/12/2024;11:45:00.0000000;MANABI;PORTOVIEJO;-10460062;-804.573.845
1010201;APREHENDIDO;15;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;10/12/2024;11:45:00.0000000;MANABI;PORTOVIEJO;-10460062;-804.573.845
1010201;APREHENDIDO;15;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;10/12/2024;11:45:00.0000000;MANABI;PORTOVIEJO;-10460062;-804.573.845
1010201;APREHENDIDO;21;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;10/12/2024;11:45:00.0000000;MANABI;PORTOVIEJO;-10460062;-804.573.845
1010201;APREHENDIDO;18;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;10/12/2024;11:45:00.0000000;MANABI;PORTOVIEJO;-10460062;-804.573.845
1010201;APREHENDIDO;14;MUJER;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;10/12/2024;11:45:00.0000000;MANABI;PORTOVIEJO;-10460062;-804.573.845
1010201;APREHENDIDO;25;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;10/12/2024;11:45:00.0000000;MANABI;PORTOVIEJO;-10460062;-804.573.845
1010201;APREHENDIDO;25;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;10/12/2024;11:45:00.0000000;MANABI;PORTOVIEJO;-10460062;-804.573.845
1010201;DETENIDO;24;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;11/12/2024;15:40:00.0000000;LOS RIOS;QUEVEDO;-1009414442;-79.466.202.921
1010902;APREHENDIDO;51;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);12/12/2024;18:00:00.0000000;AZUAY;GUALACEO;-2891685256;-78.782.213.206
1010902;APREHENDIDO;53;HOMBRE;SE DESCONOCE;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);13/12/2024;09:00:00.0000000;ESMERALDAS;ATACAMES;0.860355945;-7.984.552.145
1010201;DETENIDO;49;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;13/12/2024;10:30:00.0000000;PICHINCHA;PEDRO MONCAYO;-0.003149752;-78.335.040.808
